"year","grid_pt","last_snow_adj","snowmelt_adj","snowmelt_est","Estimate","Est.Error","Q2.5","Q97.5"
"2001","51",156,172,159.568401705298,159.568401705298,0.418960138798451,135.688719340794,183.532786703216
"2001","52",143,156,153.759868239075,153.759868239075,0.419951422885755,129.832245278098,177.56940560731
"2001","53",172,NA,176.216222831527,176.216222831527,0.420903425581069,152.190410231824,200.164746027771
"2001","54",172,NA,179.947657038425,179.947657038425,0.422643224499455,155.95801242918,204.078842290695
"2001","55",172,NA,190.634172234626,190.634172234626,0.424268379505593,166.607408930726,214.578495212098
"2001","56",172,NA,189.830110640762,189.830110640762,0.426205166564385,165.46373115858,214.188620705816
"2001","57",129,143,136,144.149960196405,0.419137761681139,120.623012819969,167.91241924812
"2001","58",129,143,141.281671211775,141.281671211775,0.420652476058915,117.268935218371,165.242965741189
"2001","59",114,129,121.5,130.399904641131,0.418260115143853,106.594025709908,154.224069982238
"2001","60",129,143,132.142142531837,132.142142531837,0.423074822715556,108.103744868554,156.309100989468
"2001","61",143,156,145.45232552877,145.45232552877,0.42014504029275,121.520647432525,169.337767021088
"2001","62",156,172,169.11512865311,169.11512865311,0.420255137206839,145.397459510922,192.963592188861
"2001","63",172,NA,178.102404188124,178.102404188124,0.421675600028818,154.018956339228,202.068023345377
"2001","64",156,172,162.503261448118,162.503261448118,0.419465320699398,138.908515420016,186.408668281432
"2001","65",172,NA,191.616433846883,191.616433846883,0.426763775018533,167.329127501329,215.733965475977
"2001","66",172,NA,190.701788021082,190.701788021082,0.424423184691766,166.611170828815,214.833097496313
"2001","67",129,143,142.879759067234,142.879759067234,0.420404400954331,119.135304303654,166.70910400781
"2001","68",129,143,139.495983569062,139.495983569062,0.42147303692227,115.408517783366,163.470893952064
"2001","69",129,143,136,128.999693867981,0.419314311854556,105.2714643252,153.073712643459
"2001","70",114,129,126.701240795014,126.701240795014,0.422925211374395,102.700115942029,150.84593017988
"2001","71",129,143,136,146.258599361223,0.4183252129216,122.274865615835,169.939660931887
"2001","72",156,172,161.17356088411,161.17356088411,0.422258784244398,137.317223298843,185.101342209838
"2001","73",156,172,164,172.765477552451,0.421597577097123,148.929644396887,196.949883418255
"2001","74",172,NA,182.450126491011,182.450126491011,0.422014672746394,158.263139079167,206.430250920578
"2001","75",172,NA,178.152634179132,178.152634179132,0.419900085517794,154.389278545437,201.92747986348
"2001","76",172,NA,180.399523900584,180.399523900584,0.422018457714695,156.521830468946,204.317874489323
"2001","77",143,156,153.852364652511,153.852364652511,0.420886265185739,130.05806178155,177.639982196067
"2001","78",114,129,121.5,130.964880138575,0.419126439667528,107.007813721322,154.998435114614
"2001","79",129,143,137.939020773863,137.939020773863,0.42213088116482,113.834756471095,161.781166230075
"2001","80",129,143,137.546482613971,137.546482613971,0.417879295276383,113.913350155892,161.291007092612
"2001","101",102,114,109.266438555573,109.266438555573,0.41938921519309,85.4185945836812,133.090740294912
"2001","201",102,114,108.002554502733,108.002554502733,0.419905195861733,84.1396717747642,131.957470532605
"2001","301",102,114,108,114.12921175041,0.422462987556732,90.0855348318637,138.147708264658
"2001","401",102,114,108,116.78717979902,0.423136886154737,92.4622748911372,140.733857158934
"2001","501",114,129,118.059733093195,118.059733093195,0.421417676614537,94.0303134701433,141.955058042432
"2001","601",114,129,116.920145062727,116.920145062727,0.420071696837593,92.9758358960456,140.917250530907
"2001","701",114,129,117.36290220398,117.36290220398,0.424714860583869,93.381118922029,141.585993905948
"2001","801",129,143,132.575278607209,132.575278607209,0.420967602365542,108.527009960039,156.614286557172
"2002","1",148,162,155,135.412326327042,0.419364436535763,111.57003394867,159.382608804537
"2002","2",84,105,94.5,134.281635059822,0.422621018587276,110.171126371796,157.911686003295
"2002","3",84,105,94.5,132.301237167476,0.421074199376593,108.488782015218,156.423330740838
"2002","4",84,105,94.5,128.747286820126,0.419189589604495,105.000066825772,152.725917957477
"2002","5",84,105,94.5,130.081223531546,0.418752259117595,106.680522293931,153.870600618179
"2002","6",84,105,94.5,128.807826465082,0.422964252098686,104.79647848765,152.99795506442
"2002","7",122,135,128.5,110.36207462767,0.422719658308964,86.2406708196802,134.341776834623
